player_id,player_name,position,age,total_games,seasons,ppg,projected_fpts,replacement_pts,par,auction_value,adp_rank,years_of_experience_x,years_of_experience_y,headshot_url,latest_team,ds_proj,consensus_proj,injury_risk,sos,ds_auction_value,Team,Bye,fpts_2025
00-0040563,Efton Chism III,WR,,2.0,1.0,8.25,120.07053477415599,109.28942998067417,10.781104793481816,1.3,476.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbnf3ujmwprzgjnwdtlo",NE,12.0,,0%,0%,1.0,NE,14.0,16.5
00-0036196,Gabe Davis,WR,,31.0,3.0,7.079679144385028,119.26144248288384,109.28942998067417,9.972012502209665,2.7,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlmgjtfct5qjtbwcjqg6",BUF,,,,,,,,30.9
00-0037263,Tyler Allgeier,RB,,51.0,3.0,7.007843137254902,119.0755209697272,109.10619302376719,9.969327945960003,2.1,158.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buwaomfsz4y6orgb0cyg",ARI,88.0,71.0,0%,0%,2.0,ARI,8.0,123.0
00-0039410,Ryan Flournoy,WR,,20.0,2.0,7.080446927374303,118.84133225174368,109.28942998067417,9.551902271069508,1.2,256.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqwq3cgpqu7j9hzoyicx",DAL,71.0,58.0,0%,0%,1.0,DAL,10.0,114.0
00-0036924,Michael Carter,RB,,31.0,3.0,6.994312796208531,118.86304053373848,109.10619302376719,9.756847509971294,1.2,320.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e1y7zhd7w3xbthodfa3m",TEN,24.0,5.0,0%,0%,1.0,TEN,10.0,99.00000000000001
00-0036269,La'Mical Perine,RB,,2.0,1.0,7.0,118.7655737213905,109.10619302376719,9.659380697623305,2.6,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd2pagtwrgj0hopdspal",PIT,,,,,,,,
00-0033555,Mack Hollins,WR,,39.0,3.0,6.937500000000001,117.44186910088428,109.28942998067417,8.152439120210104,1.2,346.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbz7whjzsittudcecezw",NE,49.0,53.0,0%,0%,1.0,NE,14.0,113.4
00-0033307,Kendrick Bourne,WR,,34.0,3.0,6.940234375,117.42049563075142,109.28942998067417,8.131065650077247,1.2,289.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rroh157jvpywprbfn3vx",ARI,63.0,36.0,0%,0%,1.0,ARI,8.0,92.1
00-0039342,Xavier Legette,WR,,30.0,2.0,6.936078431372549,117.3054038879358,109.28942998067417,8.015973907261625,1.2,367.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4jj8rvgzji7zut86ux7",CAR,39.0,36.0,0%,0%,1.0,CAR,14.0,89.30000000000001
00-0037509,Sincere McCormick,RB,,4.0,1.0,6.8,117.67131143449208,109.10619302376719,8.565118410724892,2.4,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2ynn4otkwexx4s4z24k",SF,,,,,,,,
00-0036264,Jordan Love,QB,,47.0,3.0,21.592414860681117,346.61453841235755,338.3693359437138,8.245202468643754,5.5,123.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",GB,287.0,273.0,0%,0%,6.0,GB,5.0,310.95
00-0036271,Quez Watkins,WR,,5.0,1.0,7.040000000000001,116.81579598011999,109.28942998067417,7.526365999445815,1.2,494.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srfbu8ebsckazo1jlzys",PHI,10.0,13.0,0%,0%,1.0,PHI,9.0,
00-0035860,Tony Jones,RB,,7.0,2.0,6.751612903225805,116.87317817985169,109.10619302376719,7.766985156084502,2.3,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cgvll8lokulmws98olfa",ARI,,,,,,,,
00-0039918,Caleb Williams,QB,,34.0,2.0,22.019550173010384,346.1609556903679,338.3693359437138,7.791619746654135,11.4,70.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h4qs11kutwiw7whekmyt",CHI,326.0,300.0,0%,0%,13.0,CHI,5.0,409.6
00-0035045,D.J. Montgomery,WR,,2.0,1.0,7.300000000000001,116.84053477415598,109.28942998067417,7.551104793481812,2.3,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpo0g9pqvia4lh2noq33",IND,,,,,,,,
00-0039792,Devontez Walker,WR,,7.0,2.0,6.8703125,115.85150234943731,109.28942998067417,6.56207236876314,1.2,424.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8qrpenynncwink7dqs2",BAL,23.0,23.0,0%,0%,1.0,BAL,7.0,37.6
00-0036550,Rashod Bateman,WR,,44.0,3.0,6.828476821192054,115.92126942294648,109.28942998067417,6.631839442272309,1.2,225.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtktmsfcxc1eijwpwzyq",BAL,73.0,75.0,0%,0%,1.0,BAL,7.0,53.400000000000006
00-0039617,Jacob Kibodi,RB,,1.0,1.0,4.9,114.77285969043386,109.10619302376719,5.666666666666671,2.0,,,0.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/no7mr4wgu7o2exnmjre8",CLE,,,,,,,,
00-0038611,Chris Rodriguez Jr.,RB,,26.0,3.0,6.660309278350517,114.51507171308333,109.10619302376719,5.40887868931614,6.2,116.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5nbh1nza9je683o17h1",JAX,104.0,95.0,0%,0%,7.0,JAC,8.0,92.0
00-0039386,Bub Means,WR,,4.0,1.0,6.699999999999999,114.65044564512998,109.28942998067417,5.361015664455806,1.1,474.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ombzgoqppbhusiwikupj",NO,12.0,34.0,0%,0%,1.0,NO,11.0,
00-0034791,Nick Chubb,RB,,25.0,3.0,6.628504672897196,114.14455221803676,109.10619302376719,5.0383591942695745,1.1,189.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h5y74trx6l8ivpkbmrkt",HOU,70.0,23.0,0%,-,1.0,UNS,18.0,88.3
00-0037410,Jashaun Corbin,RB,,1.0,1.0,4.300000000000001,113.63952635710052,109.10619302376719,4.533333333333331,1.8,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ovzlcbe1osd6ugfxu55d",NE,,,,,,,,
00-0040189,Oronde Gadsden II,TE,,15.0,1.0,8.76,125.42108946789617,120.68874601123403,4.732343456662136,1.1,172.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r8b4oghjwhw8x9nv1wbs",LAC,82.0,77.0,0%,0%,1.0,LAC,12.0,131.4
00-0036414,Cam Akers,RB,,23.0,3.0,6.532867132867133,113.03247697306303,109.10619302376719,3.9262839492958364,1.7,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dutj0wamu7giwghnmr4m",SEA,,,,,,,,9.5
00-0039875,Ray Davis,RB,,26.0,2.0,6.5740566037735855,113.39378694358324,109.10619302376719,4.287593919816047,1.1,260.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pm9llppbueodtjjj9u8l",BUF,36.0,39.0,0%,0%,1.0,BUF,7.0,58.1
00-0038976,Marvin Mims Jr.,WR,,45.0,3.0,6.6387820512820515,113.18629465985525,109.28942998067417,3.8968646791810784,1.1,300.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l",DEN,61.0,38.0,0%,0%,1.0,DEN,12.0,89.0
00-0034777,DJ Chark,WR,,18.0,2.0,6.591666666666667,112.97135952852155,109.28942998067417,3.681929547847375,1.6,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s",LAC,,,,,,,,
00-0038862,Elijah Dotson,RB,,1.0,1.0,3.9000000000000004,112.88397080154498,109.10619302376719,3.7777777777777857,1.6,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx9vzbdqe6khlgdanbk3",ATL,,,,,,,,
00-0036020,Salvon Ahmed,RB,,7.0,1.0,6.128571428571429,111.930382480927,109.10619302376719,2.824189457159804,1.5,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwpbwvqv5nslmayu2aob",IND,,,,,,,,
00-0039573,Blake Watson,RB,,1.0,1.0,3.3,111.75063746821164,109.10619302376719,2.6444444444444457,1.4,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqa3khjrz3ngvq27wgzz",TEN,,,,,,,,
00-0036860,Jake Funk,RB,,1.0,1.0,3.2000000000000006,111.56174857932275,109.10619302376719,2.455555555555563,1.4,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkegujg1754uei9oomoz",JAX,,,,,,,,
00-0033009,Tyler Boyd,WR,,32.0,2.0,6.516184971098266,111.62524930047542,109.28942998067417,2.335819319801246,1.4,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttifog0hjxprlhkagugu",TEN,,,,,,,,
00-0036336,Anthony McFarland,RB,,1.0,1.0,3.1000000000000005,111.37285969043386,109.10619302376719,2.2666666666666657,1.4,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dwt64mh92t2qztepvswo",PIT,,,,,,,,
00-0038935,Brenton Strange,TE,,31.0,3.0,7.88109243697479,123.18514800121349,120.68874601123403,2.4964019899794607,3.6,144.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",JAX,94.0,88.0,0%,0%,4.0,JAC,8.0,118.0
00-0038393,Dontayvion Wicks,WR,,45.0,3.0,6.508414239482201,111.30457058387628,109.28942998067417,2.015140603202113,1.0,269.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er7pbyq82nsbw1w3wyor",PHI,64.0,39.0,0%,0%,1.0,PHI,9.0,75.80000000000001
00-0035243,Miles Sanders,RB,,31.0,3.0,6.400552486187845,110.83966403679229,109.10619302376719,1.7334710130250954,1.0,265.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niyjjkzmxjmesftgjs8y",DAL,42.0,53.0,0%,-,1.0,UNS,18.0,26.700000000000003
00-0039747,Ainias Smith,WR,,3.0,1.0,5.9,111.00957706741454,109.28942998067417,1.7201470867403685,1.3,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iaetfkaakeblxepssyj9",CAR,,,,,,,,
00-0039793,AJ Barner,TE,,30.0,2.0,7.8391472868217065,122.3381624747548,120.68874601123403,1.6494164635207653,1.0,218.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ul77k5rqbqzd5zzqsaea",SEA,74.0,65.0,0%,0%,1.0,SEA,8.0,147.3
00-0039811,MarShawn Lloyd,RB,,1.0,1.0,2.8,110.8061930237672,109.10619302376719,1.7000000000000028,1.0,203.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ufhthbjqbgb6mggscdc9",GB,53.0,27.0,0%,0%,1.0,GB,5.0,
00-0035891,Cody White,WR,,4.0,2.0,6.075675675675676,111.11260780729215,109.28942998067417,1.8231778266179788,1.3,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt9wl5yecg6zcnfnledb",SEA,,,,,,,,18.0
00-0039847,Theo Johnson,TE,,25.0,2.0,7.975909090909091,122.44383095145379,120.68874601123403,1.75508494021976,1.0,377.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/naoiheinxogchairenzf",NYG,36.0,43.0,0%,0%,1.0,NYG,14.0,127.80000000000001
00-0037382,Brandon Johnson,WR,,11.0,2.0,6.359574468085106,111.02346175123549,109.28942998067417,1.734031770561316,1.3,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjdx1jdr9snczoeyevli",PIT,,,,,,,,
00-0033045,Ezekiel Elliott,RB,,32.0,2.0,6.361271676300578,110.25468822803548,109.10619302376719,1.1484952042682863,1.2,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d4yr6htg4dbs0bgcfqnd",LAC,,,,,,,,
00-0032211,Tyler Lockett,WR,,51.0,3.0,6.475070028011204,110.74730613605549,109.28942998067417,1.4578761553813138,1.0,382.0,,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gyhvviyep9iigeaobxmi",LV,40.0,18.0,0%,-,1.0,UNS,18.0,67.1
00-0035500,Greg Dortch,WR,,36.0,3.0,6.435686274509805,110.42830335776273,109.28942998067417,1.138873377088558,1.0,418.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt4lbkjxkkrw3f644sft",DET,27.0,14.0,0%,0%,1.0,DET,8.0,75.1
00-0040134,Pat Bryant,WR,,12.0,1.0,6.233333333333334,109.590267387078,109.28942998067417,0.3008374064038293,1.0,257.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ljo1rgbaewlzsf7tvavm",DEN,68.0,39.0,0%,0%,1.0,DEN,12.0,74.80000000000001
00-0035184,Devine Ozigbo,RB,,1.0,1.0,2.3,109.86174857932275,109.10619302376719,0.75555555555556,1.1,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/teht8fiw2mu5g8xmdoqm",DET,,,,,,,,
00-0031236,Brandin Cooks,WR,,39.0,3.0,6.40530303030303,109.93449482622275,109.28942998067417,0.6450648455485748,1.1,,,13.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/krz3gv9jjs92arlctvqf",BUF,,,,,,,,51.900000000000006
00-0038519,Nikko Remigio,WR,,2.0,2.0,5.2705882352941185,109.94053477415599,109.28942998067417,0.6511047934818208,1.1,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsvjshclrrbqv9mrbyj9",KC,,,,,,,,4.2
00-0035726,Jakob Johnson,RB,,1.0,1.0,2.2,109.67285969043385,109.10619302376719,0.5666666666666629,1.1,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awuzhbfuubbmxzxxdtsb",HOU,,,,,,,,
00-0031941,Jamison Crowder,WR,,11.0,2.0,6.232142857142858,109.76926642248812,109.28942998067417,0.47983644181394425,1.1,,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",WAS,,,,,,,,
00-0038728,Jared Wayne,WR,,1.0,1.0,4.0,109.80059419350664,109.28942998067417,0.5111642128324689,1.1,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gvyy4ez9taf0kmxx7t5w",HOU,,,,,,,,4.0
00-0036857,Chris Evans,RB,,1.0,1.0,2.1,109.48397080154497,109.10619302376719,0.37777777777778,1.1,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r7f5vinm6aqdzxtjf4yx",CIN,,,,,,,,
00-0034364,Jordan Akins,TE,,29.0,2.0,4.5719512195121945,78.50964889138172,120.68874601123403,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",JAX,,,,,,,,
00-0034365,Ian Thomas,TE,,17.0,3.0,2.6243697478991597,56.373116596178754,120.68874601123403,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gvpwnq0mjefjlekgzxro",LV,,,,,,,,24.4
00-0034367,Nyheim Hines,RB,,1.0,1.0,-0.2,105.13952635710052,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ud1q6gh3tlkiy2w90gvm",NO,,,,,,,,-0.2
00-0034386,Justin Watson,WR,,32.0,3.0,4.628648648648649,85.95475531516061,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/unqrnkfpqg7juhlbyp4v",HOU,,,,,,,,6.0
00-0034401,Mike White,QB,,7.0,2.0,0.9354838709677415,128.18551464270757,338.3693359437138,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ctdcazjooi8u5iyf82vr",CAR,,,,,,,,
00-0034407,Ray-Ray McCloud,WR,,29.0,3.0,6.34771573604061,109.44943798944811,109.28942998067417,0.16000800877394283,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",NYG,,,,,,,,13.9
00-0034414,Boston Scott,RB,,10.0,1.0,1.7800000000000002,69.56976317855026,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drf1wvqkjdvtu1rtxvfe",PIT,,,,,,,,
00-0034418,Cedrick Wilson Jr.,WR,,27.0,3.0,4.318678160919541,82.9279606743894,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cf6fmi91zijiovftx9qk",MIA,,,,,,,,9.4
00-0034419,Braxton Berrios,WR,,18.0,3.0,3.533333333333333,76.97712875929076,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/striwxmn9t0ixherw7l8",HOU,,,,,,,,9.7
00-0034433,Nick Bawden,RB,,5.0,1.0,2.3000000000000003,88.08890286260808,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",NYJ,,,,,,,,
00-0034438,Logan Woodside,QB,,1.0,1.0,-0.04999999999999982,201.178904332828,338.3693359437138,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hf5rgpjctslpwjzl0er9",ARI,,,,,,,,
00-0034487,Trent Sherfield,WR,,21.0,3.0,2.34469696969697,60.59524710080614,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/euvbflse91irfzlk7yiq",BUF,,,,,,,,5.1
00-0034521,Allen Lazard,WR,,34.0,3.0,5.984070796460178,104.26186352608435,109.28942998067417,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b05f33npu1zjtpozfgdk",NYJ,,,,,,,,23.0
00-0034575,David Wells,TE,,1.0,1.0,1.0,74.2094508624013,120.68874601123403,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ft7ynz8n2ehrduolhihy",TB,,,,,,,,
00-0034577,Kyle Allen,QB,,9.0,3.0,-0.0303921568627451,106.28294935267365,338.3693359437138,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vq3aw57yyjtydur0divt",BUF,,,,,,,,-0.30000000000000004
00-0034613,Tanner Hudson,TE,,31.0,3.0,5.06303317535545,85.10521900445984,120.68874601123403,0.0,1.0,421.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xe86peg3bxumjzfmtait",CIN,24.0,11.0,0%,0%,1.0,CIN,10.0,47.8
00-0034646,Brandon Powell,WR,,20.0,2.0,3.7138613861386145,77.96136496531031,109.28942998067417,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,,,,,,,,
00-0034681,Chase Edmonds,RB,,13.0,1.0,3.053846153846154,77.35979701018594,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbnqxhjafvg2vg6lc2ls",WAS,,,,,,,,
00-0034750,Rashaad Penny,RB,,3.0,1.0,1.6,93.75052156490044,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwvzwst6cfcwifblqtsj",PHI,,,,,,,,
00-0034764,Michael Gallup,WR,,16.0,1.0,5.487500000000001,100.53355615589832,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt9xpcg4x2z3osc1fcq6",DAL,,,,,,,,
00-0034771,Mason Rudolph,QB,,16.0,3.0,11.800892857142857,209.2209581724296,338.3693359437138,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",PIT,,,,,,,,22.1
00-0034798,Durham Smythe,TE,,30.0,3.0,2.4672131147540988,50.24115121805795,120.68874601123403,0.0,1.0,516.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qmpveaqrfntryixpjqq2",BAL,7.0,9.0,0%,0%,1.0,BAL,7.0,6.5
00-0034829,Mike Gesicki,TE,,43.0,3.0,6.7092465753424655,108.92831969288146,120.68874601123403,0.0,1.0,262.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfswo0trev4oi2gnb41e",CIN,68.0,60.0,0%,0%,1.0,CIN,10.0,70.7
00-0034830,Hayden Hurst,TE,,16.0,2.0,3.255294117647059,64.01354407340048,120.68874601123403,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv",LAC,,,,,,,,
00-0034838,Royce Freeman,RB,,9.0,1.0,5.133333333333334,102.06210218905323,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qs4e1hiqj9xymlqk6yas",LAC,,,,,,,,
00-0034854,KhaDarel Hodge,WR,,22.0,3.0,3.1653225806451615,70.13453309676167,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r6vyxamrbb62lcccap2r",ATL,,,,,,,,6.1
00-0034860,Dante Pettis,WR,,12.0,2.0,4.239583333333334,89.254017387078,109.28942998067417,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xz70t2ahl2ak2q9mqtia",NO,,,,,,,,19.700000000000003
00-0034867,Malik Turner,WR,,1.0,1.0,0.0,102.24503863795108,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7wv14bgrb5ohjmqsf9p",SF,,,,,,,,0.0
00-0034869,Sam Darnold,QB,,44.0,3.0,19.113829787234046,309.78086192012535,338.3693359437138,0.0,1.0,173.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",SEA,261.0,255.0,0%,0%,1.0,SEA,8.0,321.9
00-0034928,Steven Sims,WR,,4.0,3.0,0.8959999999999999,81.76111231179665,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4wvyoqtwt34h8qamgun",ARI,,,,,,,,0.0
00-0034955,Brett Rypien,QB,,3.0,2.0,1.888888888888889,173.43577021170782,338.3693359437138,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aagqym9xmd5rligbbacq",MIN,,,,,,,,0.0
00-0034959,Andrew Beck,TE,,21.0,3.0,2.736363636363636,56.12989227391137,120.68874601123403,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgfleml3vlakevf285n3",NYJ,,,,,,,,23.0
00-0034970,Irv Smith,TE,,9.0,1.0,3.7222222222222223,71.78735633891834,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",HOU,,,,,,,,
00-0034981,Foster Moreau,TE,,33.0,3.0,4.736529680365297,80.68483435235473,120.68874601123403,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esc21tsccagvyy1ctaoc",HOU,,,,,,,,12.9
00-0034983,Hunter Renfrow,WR,,19.0,2.0,4.9375,93.14880917561332,109.28942998067417,0.0,1.0,396.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgrqk1a6fm34swazm2bx",CAR,33.0,0.0,0%,-,1.0,UNS,18.0,35.9
00-0035021,Ashton Dulin,WR,,14.0,2.0,2.9592920353982297,73.84167509846993,109.28942998067417,0.0,1.0,356.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfiokr6nyal5c5qgdj1c",IND,43.0,35.0,0%,0%,1.0,IND,11.0,20.0
00-0035100,Jake Browning,QB,,16.0,3.0,14.263000000000002,237.12483912481053,338.3693359437138,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzyh6yum2w3c6xrkndla",TB,,,,,,,,68.45000000000002
00-0035120,Keelan Doss,WR,,2.0,1.0,4.65,107.83053477415598,109.28942998067417,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w1y0ujmc2ycaxfpysv0u",LAC,,,,,,,,
00-0035140,Mecole Hardman,WR,,15.0,3.0,3.9448275862068978,83.74506009670951,109.28942998067417,0.0,1.0,482.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswmia17pkencx01nswj",BUF,11.0,0.0,0%,0%,1.0,BUF,7.0,0.0
00-0035164,Cody Thompson,WR,,1.0,1.0,2.0,106.02281641572887,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dghmeq55sg0rb1ppakkr",TB,,,,,,,,
00-0035208,Olamide Zaccheaus,WR,,40.0,3.0,6.236678200692042,107.52388592108642,109.28942998067417,0.0,1.0,327.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucpai2odeunecbe6o1dj",ATL,56.0,41.0,0%,0%,1.0,ATL,5.0,84.8
00-0035215,Deonte Harty,WR,,12.0,1.0,2.9999999999999996,76.61026738707798,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh7rbtvohdkaacqaxqke",BAL,,,,,,,,
00-0035228,Kyler Murray,QB,,30.0,3.0,21.659950248756218,338.3693359437138,338.3693359437138,0.0,1.0,94.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",MIN,309.0,286.0,0%,0%,10.0,MIN,6.0,99.39999999999999
00-0035249,Josh Oliver,TE,,35.0,3.0,4.9951020408163265,84.25513423365874,120.68874601123403,0.0,1.0,431.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfvhbfguzu6wv9ikluop",MIN,20.0,29.0,0%,0%,1.0,MIN,6.0,55.0
00-0035259,Trevon Wesco,TE,,3.0,1.0,1.0333333333333334,63.96227797832833,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ptq3iidy6uyg3f31gjl5",LV,,,,,,,,
00-0035264,Jarrett Stidham,QB,,5.0,3.0,4.528124999999999,168.95005876888098,338.3693359437138,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlq7q7zkusdhmudwbodl",DEN,,,,,,,,-0.1
00-0035282,Easton Stick,QB,,5.0,1.0,16.970000000000002,250.30077992272714,338.3693359437138,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xnf9udjxld0xenf4zagy",ATL,,,,,,,,
00-0035289,Gardner Minshew,QB,,29.0,3.0,11.882012195121952,207.27816624839392,338.3693359437138,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lggwtoj1m0jxxiawtzpw",ARI,,,,,,,,0.0500000000000001
00-0035291,Trayveon Williams,RB,,19.0,2.0,2.1754716981132076,61.19752206312855,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwei0idpruplnhlmpfkr",CLE,,,,,,,,17.1
